Cam1,Cam2,Temp,Press,Alt,Accel_x2,Accel_y2,Accel_z2,Accel_x,Accel_y,Accel_z,Gyro_x,Gyro_y,Gyro_z,Mag_x,Mag_y,Mag_z,Quaternion_1,Quaternion_2,Quaternion_3,Quaternion_4,Stage,Time
0,0,24.9388981,776.0518188,2193.732422,0.2353596,-14.1215754,-6.0016699,-0.0071785,-11.2845516,-8.2049885,3.3190379,3.6002393,-6.8694854,-62.5949745,17.8258324,-3.0976036,-0.459173,0.01297,0.7427319,0.4871678,0,2638463
0,1,24.9401379,775.9781494,2194.493652,-1.7651969,-10.5911827,-6.3547091,-4.1706896,-13.9764776,-7.0923262,3.4961886,2.7462499,-6.8792591,-60.666275,10.3448277,-8.357686,-0.4588059,0.0133846,0.7433443,0.4865681,0,2638493
0,0,24.9394627,775.9788208,2194.486816,-1.7651969,-12.0033398,-6.0016699,0.2009971,-13.8472643,-6.9702921,3.498632,2.0559721,-6.8731503,-56.45821,2.4547048,-12.7995329,-0.4586666,0.0138648,0.7439196,0.4858063,0,2638519
0,0,24.9396992,776.0455933,2193.796143,-3.059675,-10.7088623,-3.059675,-1.7084754,-11.557333,-3.761517,3.3935633,1.395016,-6.8609328,-51.1981316,-3.6236119,-17.8842773,-0.4586361,0.0141462,0.7443344,0.4851911,0,2638545
0,1,24.9389896,776.1087646,2193.144043,-3.059675,-7.8845468,-5.0602317,-4.1994038,-9.3032942,-4.2281179,3.1797602,0.7927029,-6.7521992,-45.061367,-7.9485679,-21.9170074,-0.4584436,0.0140943,0.7447713,0.4847038,0,2638571
0,0,24.9394817,776.1522217,2192.695313,-5.2955914,-4.9425516,-4.3541527,-3.7686956,-6.5467629,-2.9862425,2.9439664,0.3272236,-6.5738268,-38.8077126,-12.3904142,-25.7744007,-0.4582478,0.0138053,0.7451484,0.4843177,0,2638596
0,1,24.9392624,776.2366943,2191.82251,-4.2364726,-3.4127142,-3.8834333,-3.3236303,-1.5505491,-3.5389845,2.7020638,-0.0967169,-6.3697977,-30.9760361,-14.8451195,-29.2226753,-0.457569,0.0129239,0.7457501,0.4840576,0,2638622
1,1,24.9399738,776.3283691,2190.875488,-3.1773546,-0.9414384,-2.9419951,-1.485943,-0.6532406,-2.9718859,2.4393916,-0.4827837,-6.1657686,-25.6575108,-13.9099941,-32.5540619,-0.4568792,0.0119917,0.74648,0.4836078,0,2638648
1,0,24.9409389,776.4391479,2189.731201,-1.0591182,1.4121575,-1.6475173,-0.107677,2.6201408,-3.5174491,2.1645024,-0.839529,-6.0240479,-21.1572189,-14.026885,-34.5412064,-0.456159,0.0107538,0.7470736,0.4834003,0,2638674
0,1,24.9422512,776.5853271,2188.221191,0,2.9419951,-1.176798,0.9547363,1.5146567,-2.2253251,1.8419656,-1.1632876,-5.9605174,-15.7217999,-12.2735243,-37.4050255,-0.4557365,0.0097005,0.7476436,0.4829395,0,2638699
1,1,24.9419231,776.7632446,2186.383545,-0.7060788,2.2359161,-1.176798,0.1148555,1.1413764,-2.4765713,1.5035462,-1.4015251,-5.9153137,-10.3448277,-11.0461721,-39.9766197,-0.4551873,0.0085036,0.7483706,0.4823537,0,2638725
0,0,24.9416866,776.911438,2184.853272,0.4707192,2.5889556,-1.0591182,-0.2368895,1.7730815,-2.9503503,1.1358054,-1.5689021,-5.8701096,-5.5523086,-8.9421387,-41.7299843,-0.4546332,0.0072055,0.7490793,0.481797,0,2638751
0,0,24.9407749,776.9682007,2184.268555,0,2.7066355,-2.353596,-0.1794617,2.7708886,-2.3114665,0.7485167,-1.6593102,-5.8554492,-1.9286966,-6.1367621,-43.0157814,-0.4541661,0.0058344,0.749611,0.4814291,0,2638777
0,1,24.939209,777.118103,2182.721436,3.5303938,0.7060788,-3.059675,5.7499523,1.4500505,-2.6919255,0.371002,-1.6861882,-5.8908792,2.2793689,-2.3378141,-44.8860321,-0.4546185,0.0054316,0.7499467,0.4804828,0,2638802
1,0,24.9380417,777.2320557,2181.545166,3.5303938,1.7651969,-0.7060788,2.7780671,0.7537392,-3.7758739,-0.0260604,-1.6984056,-5.9592962,4.8509641,-0.4091175,-45.8796005,-0.4547042,0.0049513,0.7506301,0.4793385,0,2638828
0,0,24.9361477,777.3200684,2180.636475,6.4723887,3.7657537,-0.9414384,5.5058846,-0.5240282,-3.4384861,-0.4573312,-1.6690841,-6.0399303,6.7212157,4.1496201,-47.1069527,-0.4551864,0.0048692,0.7511019,0.478141,0,2638854
1,1,24.9341431,777.401123,2179.799561,5.413271,1.6475173,-0.7060788,3.0005994,-3.129812,-1.2203395,-0.8678327,-1.5750109,-6.0997949,10.3448277,7.1303329,-47.6914062,-0.4559916,0.0051193,0.751428,0.4768574,0,2638880
0,1,24.9324856,777.4527588,2179.267578,3.8834333,1.4121575,-2.7066355,2.2612174,2.4263222,-4.0199418,-1.2722254,-1.3673166,-6.1657686,10.5786095,11.1046171,-48.2174149,-0.4558315,0.0046354,0.752094,0.4759643,0,2638905
0,0,24.9302254,777.4703979,2179.085449,2.9419951,0.4707192,-4.2364726,2.7349963,2.0315063,-3.6035907,-1.627749,-1.0288973,-6.2097507,11.4552889,13.8515491,-48.8018684,-0.4557725,0.0042968,0.7527086,0.4750517,0,2638931
1,1,24.9285316,777.4836426,2178.948975,3.4127142,-0.4707192,-5.0602317,3.4241292,0.768096,-4.1635113,-1.9380685,-0.6745954,-6.2610636,12.7995329,16.5984802,-48.2758598,-0.4558256,0.004206,0.7533592,0.473969,0,2638957
1,1,24.9268379,777.5001831,2178.77832,3.5303938,1.4121575,-1.8828769,3.2518461,2.1463618,-4.1635113,-2.1689756,-0.2408811,-6.2793894,13.4424314,18.8778496,-48.3927536,-0.4557602,0.0039718,0.7539563,0.4730835,0,2638983
0,1,24.9253979,777.4738159,2179.050537,4.0011134,-1.176798,-3.1773546,-0.782453,-5.1038904,-1.8520448,-2.2581618,0.2893499,-6.3221498,14.6113377,22.7352428,-48.3343048,-0.4560668,0.0041028,0.7543824,0.4721067,0,2639012
0,0,24.9237576,777.4309692,2179.491699,4.0011134,-0.1176798,-2.9419951,4.8670011,-1.1270194,-5.0751767,-2.479295,0.8049202,-6.3526931,15.3711271,26.1250725,-47.9836349,-0.4562424,0.0043056,0.7549703,0.4709942,0,2639038
1,1,24.9225197,777.3515625,2180.311768,4.4718323,4.4718323,-3.8834333,4.8239303,4.5511484,-3.3092737,-2.1909668,1.3571422,-6.3539152,16.5400352,28.9888954,-47.1654015,-0.4562412,0.0040577,0.755277,0.4705056,0,2639064
0,1,24.9218807,777.3677979,2180.144287,4.9425516,7.4138279,-2.1182363,4.5224347,5.4771705,-4.5726843,-1.8012346,1.7908567,-6.3624668,16.3647003,32.7294006,-45.4120407,-0.4560622,0.003732,0.755659,0.4700682,0,2639090
0,0,24.92066,777.3387451,2180.444092,5.413271,3.4127142,-2.9419951,4.8095737,3.9696927,-4.0558343,-1.4029505,2.1647062,-6.4076715,16.0140266,37.2296906,-44.3015785,-0.4559473,0.0035383,0.7560317,0.4695818,0,2639116
1,0,24.9210796,777.2265625,2181.601807,4.9425516,2.2359161,-2.9419951,4.2209392,-3.0077782,-4.6803613,-0.9655711,2.5104561,-6.4650922,15.8386898,41.0286407,-42.5482178,-0.4560864,0.0038689,0.7565734,0.4685704,0,2639141
0,0,24.9209347,777.1931763,2181.946533,5.530951,0.1176798,-4.7071919,7.9106717,5.5920262,-3.7686956,-0.5966085,2.7816801,-6.5469484,16.0724735,45.236702,-40.1519585,-0.4560807,0.0037302,0.7567552,0.4682834,0,2639167
1,1,24.9209881,777.208313,2181.790772,4.118793,-3.059675,-5.8839903,6.5754766,-1.9884355,-4.7736812,-0.109138,2.9600527,-6.6153655,12.2735243,50.3214493,-38.2817078,-0.4562263,0.0040404,0.7571359,0.467523,0,2639193
0,0,24.921608,777.182373,2182.057617,4.5895123,-1.5298375,-2.353596,4.4075794,-4.3932223,-4.084548,0.4675187,2.9942613,-6.603148,9.6434832,55.5815353,-35.3009949,-0.4563863,0.0044426,0.7575122,0.4667532,0,2639219
0,0,24.9223557,777.2341919,2181.522705,5.8839903,-2.2359161,-3.4127142,3.7543385,-1.7946169,-4.2137604,1.0050802,2.9197357,-6.5945959,5.4938631,59.4973679,-32.378727,-0.4563155,0.0047204,0.7579611,0.4660904,0,2639244
0,1,24.923502,777.3377075,2180.455078,4.2364726,-5.2955914,-5.2955914,2.4909284,-3.8548372,-4.7377887,1.5072114,2.7853453,-6.5909309,0.8766803,64.523674,-29.2811222,-0.4561834,0.0050443,0.7584271,0.4654576,0,2639270
0,1,24.9239407,777.4822998,2178.962158,0.7060788,-5.1779113,-4.2364726,-1.3208381,-5.6422758,-5.5202417,1.9653604,2.5019038,-6.5603876,-5.4354181,67.7966156,-26.1250725,-0.4557835,0.0051792,0.7589067,0.4650661,0,2639296
1,1,24.9252701,777.6177368,2177.565918,-3.059675,-6.11935,-3.5303938,-3.9050868,-4.4506502,-6.2309098,2.3343232,2.2477839,-6.4748664,-12.1566334,70.309761,-22.6767979,-0.4550865,0.0051106,0.7594112,0.464926,0,2639322
1,0,24.9255428,777.7798462,2175.893799,-4.118793,-4.4718323,-5.1779113,-0.4666004,-6.2021966,-3.2877383,2.6483076,1.902034,-6.3905668,-19.1116295,71.1864395,-19.0531845,-0.4548744,0.005553,0.7597049,0.4646484,0,2639347
0,1,24.9270554,777.8302002,2175.375,-4.0011134,-7.8845468,-5.0602317,-2.1176481,-9.0233335,-5.3766727,3.1418867,1.5049716,-6.2390723,-26.0666275,70.0175323,-15.1957912,-0.4544992,0.0059839,0.760056,0.4644361,0,2639374
0,1,24.927475,777.8887939,2174.770752,-1.176798,-8.237586,-4.118793,13.4955196,-16.1371956,-0.2656033,2.6764073,1.0297185,-6.1107907,-33.6060791,68.3226166,-11.3968439,-0.4548182,0.0069612,0.7599489,0.4642854,0,2639400
1,0,24.9282207,777.8656006,2175.01001,-27.6547527,-41.4232903,1.6475173,-15.2901363,-22.1814651,17.5082836,2.5774474,1.1262352,-4.1743479,-38.5739326,64.8158951,-9.7603741,-0.4548632,0.0073626,0.7595173,0.464941,0,2639426
0,0,24.9284763,777.8137817,2175.543213,-19.0641289,33.6564255,-76.6095505,-68.7625427,-121.4955673,50.5723076,1.2873,1.6356969,-2.7229323,-40.2688484,64.3483353,-8.6499128,-0.4548673,0.0079286,0.7592288,0.4653985,0,2639452
0,1,24.9291153,777.8008423,2175.677246,-56.7216644,-65.3122864,12.0033398,-55.4105949,-56.4155807,-1.9884355,-0.1946592,2.6216333,0.6624829,-43.7755699,62.5365257,-7.6563411,-0.4545386,0.0084502,0.7592189,0.4657266,0,2639477
1,0,24.9298973,777.7799072,2175.893311,-22.7122021,-55.7802277,-19.6525269,-25.5768795,-64.1826859,-12.9858484,-0.8641675,3.2935851,2.9031365,-41.9637642,63.2963181,-10.8708363,-0.4544635,0.0093137,0.7592869,0.4656725,0,2639503
0,1,24.9306087,777.8307495,2175.368164,-48.9547997,-52.3675117,-20.7116451,-26.5818653,-61.0313339,-14.3569355,-3.7645555,4.1659007,6.6697321,-35.5932198,66.3939209,-18.351841,-0.4545146,0.0102092,0.7592809,0.4656138,0,2639534
1,0,24.9286766,777.9453735,2174.187256,-33.4210625,-56.9570236,-16.5928516,-7.953742,-79.9753036,-30.6807709,-6.2617726,3.7126386,8.5817404,-25.7744007,67.1537094,-26.5341911,-0.4547393,0.0112874,0.7593243,0.4652987,0,2639560
1,1,24.9283848,778.0718994,2172.88208,-33.1857033,-44.3652878,-29.4199505,1.9669001,-37.722847,-33.9972229,-7.6936412,2.3467441,8.3813763,-15.1957912,63.413208,-35.0672112,-0.4547741,0.0122557,0.7596273,0.464745,0,2639586
1,0,24.9283314,778.2318726,2171.232666,3.1773546,-33.6564255,-39.1873741,4.4578285,-23.5669098,-43.85326,-8.7931986,0.3357757,8.5536404,-5.3769727,54.0035057,-43.7171249,-0.4546108,0.0130516,0.7601627,0.4640074,0,2639611
0,1,24.9290047,778.4226685,2169.265869,11.5326204,-10.4735031,-38.4812927,21.84408,-5.1254263,-40.9603386,-9.2550125,-2.0221641,8.2750854,1.0520164,42.3728828,-51.7241364,-0.4545391,0.0138091,0.7607363,0.4631146,0,2639637
0,1,24.9305363,778.5986328,2167.452881,7.7668667,11.6503,-36.7160988,-7.6953173,11.557333,-38.9144745,-8.4889879,-3.8083341,8.0954914,1.63647,33.1969604,-55.4061966,-0.4539286,0.0139129,0.7614694,0.4625051,0,2639663
1,0,24.9315376,778.9072876,2164.272461,-5.2955914,21.4177246,-32.0089073,-25.2538509,44.958744,-31.886755,-6.4853497,-5.1754503,7.825489,-1.6949153,21.1572189,-57.451786,-0.4533202,0.0134615,0.7619204,0.4623725,0,2639689
1,0,24.9327221,779.2295532,2160.953125,-22.2414818,41.1879272,-22.3591614,-39.6179619,48.6700096,-25.2323132,-4.7798138,-5.7728767,7.3233576,-9.877264,12.624197,-57.451786,-0.4527174,0.0127703,0.7622809,0.4623884,0,2639714
0,0,24.9328861,779.475769,2158.417725,-41.0702515,32.8326645,-14.1215754,-41.7284279,29.6111813,-1.8592231,-3.1744597,-5.312284,6.0014453,-19.3454113,7.7147865,-55.5230865,-0.4522177,0.0119049,0.7623932,0.4627151,0,2639740
1,0,24.9338703,779.675354,2156.362061,-44.2476082,24.9481163,-6.3547091,-39.6682129,13.7324095,-6.1663032,-1.8806472,-4.4106469,4.8200321,-27.4693165,6.3705435,-52.3670387,-0.4516329,0.0110838,0.7626107,0.4629483,0,2639766
0,0,24.9350548,779.8466187,2154.600586,-46.1304817,14.7099752,-5.0602317,-37.0337143,14.4933271,1.8233308,-0.9472452,-3.3196421,3.5799751,-33.6060791,7.1887784,-49.503212,-0.4511184,0.0102381,0.762661,0.4633861,0,2639792
0,1,24.9359474,779.9927368,2153.096436,-38.2459335,8.237586,1.176798,-34.887352,6.7908306,1.0336994,-0.3938012,-2.3056056,2.221411,-37.5803604,7.9485679,-47.1654015,-0.4506046,0.0094496,0.7627344,0.463782,0,2639817
0,1,24.9369125,780.0925293,2152.069092,-34.3625031,5.6486301,1.7651969,-36.2440834,7.7527456,3.6969111,-0.140903,-1.3037866,1.0937537,-39.9181747,8.1239042,-45.5289307,-0.4501228,0.0086305,0.7627347,0.464265,0,2639843
0,0,24.9386425,780.1766968,2151.203613,-34.5978622,7.2961473,2.8243151,-33.5090866,8.219346,3.6466615,0.0545738,-0.2848634,0.0613915,-41.2624207,9.7019281,-45.236702,-0.4496338,0.0077725,0.762714,0.4647879,0,2639869
1,0,24.939518,780.2522583,2150.42627,-30.5967464,5.0602317,3.6480737,-30.4295254,1.9597218,3.6251261,0.2133988,0.5727914,-0.978301,-40.794857,8.474577,-44.7691422,-0.4492205,0.0069302,0.762684,0.4652497,0,2639895
1,1,24.940155,780.3295288,2149.631104,-24.5950794,3.6480737,3.059675,-20.2432785,3.5174491,1.7946169,0.3416805,1.2801733,-1.7431043,-39.5675049,7.2472239,-46.9316177,-0.4487782,0.0059447,0.7626528,0.4657413,0,2639921
0,1,24.9412308,780.4078369,2148.825928,-17.0635719,4.2364726,2.8243151,-15.3834562,4.6372905,1.5936199,0.5237184,1.7774175,-2.225688,-37.6388092,6.3705435,-47.5160713,-0.4483344,0.0048473,0.7625898,0.4662842,0,2639946
1,1,24.9426155,780.4927979,2147.951904,-12.3563795,4.5895123,2.8243151,-9.9421787,4.7593241,-0.5742774,0.7680644,2.0840719,-2.5250118,-34.8334312,6.7212157,-49.1525421,-0.4477879,0.0036441,0.7626286,0.4667567,0,2639972
0,1,24.9432163,780.5776978,2147.078125,-11.4149408,3.8834333,-2.1182363,-5.3120661,3.3810585,-1.1557332,1.0197409,2.2514489,-2.7180455,-31.1513729,6.7212157,-51.0227928,-0.4471889,0.0023682,0.7627581,0.4671273,0,2639998
0,0,24.9433804,780.6394043,2146.443359,-5.530951,2.353596,-2.2359161,-4.7808595,2.4119651,-1.7730815,1.2579784,2.3308616,-2.8670964,-27.7615433,6.5458798,-52.6592598,-0.4465596,0.0010885,0.7630118,0.4673197,0,2640024
0,0,24.9436531,780.7036133,2145.783203,-4.9425516,3.2950346,-1.5298375,-4.4650068,4.0773697,-1.0552348,1.5744066,2.4017217,-3.0100391,-22.7936878,7.4810052,-54.821743,-0.4460311,-0.0002985,0.7631342,0.4676256,0,2640053
0,0,24.9429798,780.7575684,2145.229248,-3.7657537,3.8834333,-0.3530394,-0.1435694,5.8073807,0.8111668,1.8541828,2.3479657,-3.0589082,-18.351841,9.1174755,-56.34132,-0.446001,-0.0014681,0.7629333,0.4679797,0,2640080
1,1,24.9424686,780.7876587,2144.919922,-1.176798,3.2950346,0.4707192,2.210968,1.5146567,4.1419759,2.1058595,2.2771053,-3.0491345,-15.2542372,10.5786095,-56.8088837,-0.446981,-0.001974,0.7622136,0.4682156,0,2640106
0,0,24.9420872,780.7894897,2144.900147,2.7066355,3.059675,3.6480737,4.5798621,0.4522435,7.652247,2.2927842,2.0437548,-3.0002651,-12.0981884,12.9748688,-58.3869095,-0.4481135,-0.0022759,0.7615201,0.46826,0,2640131
0,0,24.9416504,780.7700806,2145.10083,8.237586,-4.118793,11.2972603,10.3298159,-16.1802673,10.0067844,2.2536886,1.7028921,-3.0466907,-8.9421387,16.0140266,-58.8544731,-0.4492735,-0.002113,0.7612403,0.4676039,0,2640157
1,0,24.9417763,780.7415161,2145.393799,13.4154978,-17.1812515,13.1801386,16.6468678,-26.5244389,14.9312124,1.9311519,1.2239736,-3.2409461,-5.6691995,19.754528,-59.263588,-0.4503926,-0.0018833,0.7610026,0.4669147,0,2640183
0,0,24.943161,780.7506104,2145.300781,15.4160547,-31.538187,13.1801386,13.7898369,-33.9756889,20.2145653,1.2579784,0.7548292,-3.6880996,-4.7925191,22.2092342,-59.0298042,-0.4514381,-0.0016765,0.7607391,0.4663348,0,2640209
0,1,24.9443645,780.7548828,2145.257324,10.238142,-37.8928947,14.3569355,11.1050892,-42.5826721,15.692131,0.3966584,0.4493966,-4.2427649,-2.8638222,23.90415,-58.4453506,-0.4523482,-0.0014382,0.760604,0.4656736,0,2640234
0,0,24.9445286,780.7890015,2144.905762,8.7083054,-38.5989761,12.9447775,6.9702921,-39.1585426,11.6865463,-0.5746174,0.3626538,-4.7424526,-2.6884863,25.4237289,-59.3220367,-0.453175,-0.001204,0.7605032,0.4650346,0,2640260
0,0,24.9456768,780.8210449,2144.575928,1.5298375,-35.539299,9.649744,-1.6295122,-35.1457787,7.8173513,-1.4053941,0.5679045,-4.8695126,-2.5715957,26.1250725,-58.9713631,-0.4538489,-0.0010586,0.7604547,0.4644567,0,2640286
0,1,24.9453659,780.8884888,2143.883057,-3.059675,-30.949789,7.2961473,-3.5820553,-32.080574,5.2761741,-2.1555364,0.9832929,-4.7009139,-1.3442432,25.365284,-58.7960243,-0.4544809,-0.0009389,0.7604362,0.4638689,0,2640312
0,1,24.945713,780.9726562,2143.018311,-4.2364726,-27.1840343,5.413271,-4.1060839,-25.3471699,2.7996027,-2.706537,1.4878675,-4.4638977,0.1168907,24.6054935,-58.6791344,-0.4550849,-0.0008417,0.7604466,0.4632594,0,2640337
0,0,24.9464226,781.0662231,2142.056641,-6.0016699,-24.5950794,3.4127142,-5.922236,-25.2753868,0.337388,-3.1671293,2.0413115,-4.1108179,2.5715957,22.7936878,-57.0426636,-0.4556321,-0.0007829,0.7605245,0.4625933,0,2640363
1,1,24.946806,781.1582031,2141.110596,-6.7077489,-22.7122021,1.6475173,-7.2646093,-24.6365013,-1.4428722,-3.5422006,2.6277421,-3.6880996,4.1496201,20.6312103,-56.0490952,-0.4561496,-0.0007668,0.7606452,0.4618844,0,2640389
0,0,24.9466419,781.2543335,2140.123779,-4.9425516,-20.3586063,-0.1176798,-3.3595231,-23.3659115,-4.7593241,-3.8684027,3.1335385,-3.3166933,7.0718875,18.9947395,-54.2372894,-0.4567083,-0.0006478,0.7608578,0.4609813,0,2640415
0,0,24.9459496,781.3268433,2139.378418,-4.824872,-16.475172,-0.3530394,-4.8239303,-16.3669071,-3.2518461,-4.0614362,3.6283391,-3.0992253,11.0461721,17.2413788,-51.8994751,-0.457241,-0.0006063,0.7610667,0.4601076,0,2640440
0,0,24.9454212,781.4032593,2138.593262,-0.7060788,-14.3569355,-0.4707192,7.2215385,-24.5360031,-5.8217368,-4.2593565,4.0095196,-2.9465091,14.6113377,15.6633539,-47.92519,-0.4580993,-0.0002147,0.7612482,0.4589527,0,2640466
1,1,24.9451847,781.4195557,2138.425049,7.6491866,-7.4138279,2.0005567,13.8041935,-2.024328,-1.6366907,-4.0956445,4.244092,-3.0564649,19.1116295,15.0204554,-43.1326714,-0.4591312,0.0001909,0.7612121,0.4579805,0,2640492
1,1,24.9447098,781.3855591,2138.774414,14.2392559,0.7060788,1.2944778,20.3007069,2.5698915,1.6223336,-3.8085377,4.2111049,-3.2421679,22.3845711,15.0789003,-37.9310341,-0.4601871,0.000517,0.7609996,0.4572729,0,2640518
0,0,24.9447842,781.3137207,2139.512451,23.0652409,3.2950346,4.9425516,32.5758858,9.0161552,7.5302129,-3.2196636,3.8824594,-3.5573742,23.7872581,16.6569271,-32.6125069,-0.461194,0.0008025,0.7606834,0.456784,0,2640543
1,1,24.944128,781.2009277,2140.671631,35.6569824,7.7668667,8.237586,31.7718983,-0.2799602,9.683753,-3.2404332,3.3827715,-3.8835764,26.2419643,20.1636467,-27.1186447,-0.4622546,0.0013331,0.7603274,0.4563031,0,2640573
1,0,24.9430332,781.1062622,2141.643799,35.539299,9.5320644,14.2392559,38.5555496,1.2634103,9.4468641,-2.0455809,2.8293273,-3.7980549,26.6510811,23.4950314,-22.8521328,-0.4631507,0.00185,0.7600321,0.4558845,0,2640599
1,0,24.9417763,781.0626221,2142.09375,37.3044968,7.7668667,12.8270979,38.8714027,17.5872459,13.0576324,-1.7487003,1.8714908,-3.6954298,26.1835194,28.0537701,-20.3974285,-0.463747,0.0020755,0.7596816,0.4558613,0,2640624
1,1,24.9399738,781.0856323,2141.85669,36.0100174,8.5906258,11.2972603,39.481575,2.0673988,16.2233372,-1.3259815,1.471985,-3.6428952,27.0601997,31.8527184,-17.9427242,-0.4644974,0.002498,0.7592805,0.4557636,0,2640650
1,0,24.9391899,781.1394043,2141.303711,35.7746582,1.0591182,16.475172,36.6604347,-0.122034,14.1415825,-1.1207308,0.7597162,-3.513392,24.8392754,36.586792,-15.8971357,-0.4651969,0.00292,0.7588698,0.4557316,0,2640676
0,1,24.9394817,781.1149902,2141.554932,30.12603,-0.7060788,13.7685375,31.9370022,0.3948157,13.5744829,-1.1512741,0.1488509,-3.3386846,24.1379299,40.0350647,-16.1893635,-0.4658818,0.0033344,0.7584208,0.4557765,0,2640702
1,0,24.9404297,781.1896362,2140.787842,26.477953,-0.1176798,11.6503,25.2897415,-0.3158526,12.3469648,-1.092631,-0.3508368,-3.2042942,23.3196964,44.0093536,-15.7217999,-0.4665796,0.0037572,0.7579132,0.4559038,0,2640728
0,0,24.9405556,781.2857666,2139.800293,22.7122021,-1.7651969,9.1790247,21.4779758,-1.8017954,9.1094761,-1.1451654,-0.7552297,-3.1102209,21.9170074,45.8796005,-16.832262,-0.467265,0.0042447,0.7574481,0.4559705,0,2640753
1,1,24.9406662,781.3932495,2138.695557,18.1226902,-0.8237587,6.0016699,18.0466671,-0.3948157,7.1425753,-1.256343,-1.048445,-3.0418038,19.8129749,48.9772034,-18.4102859,-0.4679038,0.0047225,0.7569855,0.4560791,0,2640779
0,1,24.9407387,781.4959717,2137.640625,15.5337334,-1.7651969,6.2370291,16.5607262,-1.6079768,7.4512496,-1.3259815,-1.2732434,-3.0100391,16.4815903,52.1917,-20.3389816,-0.4685687,0.0052474,0.7564871,0.4562176,0,2640805
0,0,24.9406471,781.5844727,2136.730469,13.8862171,-2.7066355,7.4138279,13.9046926,-2.2827528,6.3601227,-1.4640371,-1.4552813,-2.955061,16.0140266,53.3606033,-22.501461,-0.469246,0.0058116,0.7560045,0.4563147,0,2640831
0,1,24.9407196,781.7175293,2135.363037,13.8862171,-2.0005567,7.6491866,12.9930277,-2.7134609,6.7262244,-1.5923189,-1.6275452,-2.8890874,12.5073061,56.9842224,-24.6639385,-0.4699346,0.0064044,0.7554842,0.4564596,0,2640856
0,1,24.9409199,781.7866821,2134.652832,12.8270979,-2.5889556,4.3541527,11.6506529,-2.3473589,5.0679984,-1.7584741,-1.7497182,-2.8536575,9.877264,57.2180023,-27.5277615,-0.4705888,0.0070254,0.7550215,0.456542,0,2640882
1,0,24.9407749,781.9337769,2133.141846,11.5326204,-1.6475173,3.7657537,9.5832548,-0.9762717,3.4456646,-1.8659865,-1.8095831,-2.8487704,6.7212157,58.2700195,-29.9240208,-0.4711796,0.0076276,0.7545975,0.456624,0,2640908
0,0,24.9408302,782.0488281,2131.96167,6.5900693,-0.7060788,2.9419951,4.9316077,-0.8039884,1.4787643,-1.9453988,-1.7937006,-2.8536575,3.7405026,59.3220367,-32.5540619,-0.4717591,0.0082784,0.7542242,0.4566311,0,2640934
0,0,24.9408474,782.1572876,2130.8479,3.4127142,0.1176798,2.4712758,2.3832514,0.8829515,0.5024927,-2.0028203,-1.6727493,-2.8548791,-0.0584454,59.205143,-35.9438934,-0.4720627,0.0086218,0.7538995,0.4568473,0,2640959
1,0,24.9398632,782.2603149,2129.790283,0.4707192,0.7060788,0.9414384,-1.6295122,0.3589234,-1.3495519,-2.0761242,-1.4907115,-2.8402185,-4.266511,59.4389267,-38.9246063,-0.4710193,0.0081348,0.7544063,0.4570964,0,2640985
1,1,24.939846,782.3463135,2128.907959,-1.6475173,0.9414384,1.0591182,-1.3998014,1.2705889,-2.1607189,-2.1176629,-1.175505,-2.8389966,-7.4810052,58.2115707,-41.2624207,-0.4699329,0.0076309,0.7549712,0.4572905,0,2641011
