time,state,pressure,altitude,startAlt,temperature,velocity_world_x,velocity_world_y,velocity_world_z,baro_vz,lsm_accel_r,lsm_accel_p,lsm_accel_y,lsm_gyro_r,lsm_gyro_p,lsm_gyro_y,adxl_accel_r,adxl_accel_p,adxl_accel_y,predicted_apogee,airbrake_deployment,mag_r,mag_p,mag_y,q0,q1,q2,q3,accel_world_x,accel_world_y,accel_world_z,alt_fused,cam1_on,cam2_on,main_p_ematch_voltage,main_s_ematch_voltage,drogue_p_ematch_voltage,drogue_s_ematch_voltage,roll,pitch,yaw,t_burnout,t_apogee,t_drogue,t_main,t_land,drogue_validated_baro,main_validated_baro
1101890,1,938.277,643.779,650.261,41.000,-0.000,-0.001,0.058,0.185,0.372,-2.469,-9.872,0.001,0.002,0.000,7.688,-3.844,-9.610,0.000,0,20.342,7.758,-32.683,0.485,-0.329,0.611,-0.532,-0.000,-0.000,0.373,-6.640,1,1,14154,14219,14198,14166,-108.796,-87.840,14.033,0,0,0,0,0,0,0
1102890,1,938.287,643.690,650.261,41.000,-0.000,-0.000,0.134,0.047,0.371,-2.474,-9.876,-0.000,0.001,0.000,6.727,-8.649,-10.571,0.000,0,19.894,7.282,-31.731,0.485,-0.329,0.611,-0.532,0.006,-0.006,0.378,-6.549,1,1,14158,14218,14190,14161,-108.842,-87.891,14.076,0,0,0,0,0,0,0
1103890,1,938.300,643.573,650.261,41.000,-0.000,-0.000,0.051,-0.071,0.358,-2.486,-9.864,-0.000,0.002,0.000,8.649,-1.922,-6.727,0.000,0,20.160,7.982,-33.747,0.485,-0.329,0.612,-0.531,0.000,0.001,0.369,-6.570,1,1,14158,14218,14193,14164,-108.874,-87.922,14.137,0,0,0,0,0,0,0
1104890,1,938.267,643.869,650.261,41.010,-0.000,-0.000,0.160,0.174,0.365,-2.469,-9.869,-0.000,0.002,0.000,18.259,-6.727,-6.727,0.000,0,19.768,8.094,-32.403,0.485,-0.328,0.611,-0.532,-0.014,-0.009,0.370,-6.473,1,1,14148,14217,14189,14157,-108.877,-87.821,14.109,0,0,0,0,0,0,0
1105890,1,938.320,643.404,650.261,41.010,-0.000,-0.000,0.046,-0.248,0.367,-2.479,-9.866,0.001,0.002,0.000,5.766,-2.883,-14.415,0.000,0,19.656,7.632,-32.067,0.485,-0.328,0.612,-0.532,-0.000,0.000,0.369,-6.584,1,1,14156,14219,14187,14159,-108.910,-87.867,14.095,0,0,0,0,0,0,0
1106890,1,938.285,643.706,650.261,41.020,-0.000,-0.000,0.070,0.076,0.361,-2.481,-9.875,0.001,0.001,0.000,8.649,-6.727,-17.298,0.000,0,20.006,7.492,-31.927,0.484,-0.328,0.612,-0.532,-0.000,0.000,0.379,-6.612,1,1,14158,14220,14187,14164,-108.949,-87.905,14.096,0,0,0,0,0,0,0
1107890,1,938.290,643.669,650.261,41.030,-0.000,-0.000,0.195,-0.022,0.364,-2.469,-9.878,0.001,0.001,0.000,1.922,-5.766,-8.649,0.000,0,19.796,7.324,-32.641,0.484,-0.329,0.612,-0.532,-0.002,0.000,0.378,-6.472,1,1,14160,14217,14184,14159,-108.966,-87.883,14.029,0,0,0,0,0,0,0
1108890,1,938.289,643.671,650.261,41.040,-0.000,-0.000,-0.002,0.027,0.367,-2.480,-9.862,0.001,0.002,0.000,3.844,-5.766,0.000,0.000,0,19.950,7.730,-31.787,0.484,-0.328,0.612,-0.532,0.000,-0.000,0.366,-6.601,1,1,14160,14226,14191,14164,-108.987,-87.865,14.107,0,0,0,0,0,0,0
1109890,1,938.286,643.706,650.261,41.050,-0.001,-0.000,0.154,0.063,0.358,-2.479,-9.858,0.001,0.001,0.000,2.883,-5.766,-1.922,0.000,0,19.992,7.758,-31.689,0.484,-0.328,0.612,-0.532,0.002,0.004,0.362,-6.570,1,1,14160,14226,14183,14160,-109.028,-87.926,14.084,0,0,0,0,0,0,0
1110890,1,938.303,643.547,650.261,41.050,-0.001,-0.000,0.067,-0.124,0.363,-2.479,-9.873,-0.000,0.001,0.000,7.688,-7.688,-5.766,0.000,0,19.614,7.842,-33.551,0.484,-0.328,0.612,-0.532,0.000,0.000,0.376,-6.524,1,1,14152,14225,14190,14165,-109.044,-87.896,14.086,0,0,0,0,0,0,0
1111890,1,938.301,643.568,650.261,41.060,-0.000,-0.000,0.062,-0.068,0.365,-2.485,-9.873,0.001,0.001,0.000,0.961,-4.805,-0.961,0.000,0,19.600,7.604,-31.101,0.484,-0.328,0.612,-0.533,-0.003,0.003,0.377,-6.612,1,1,14136,14219,14192,14166,-109.058,-87.859,14.109,0,0,0,0,0,0,0
1112890,1,938.300,643.579,650.261,41.060,-0.000,-0.000,0.169,-0.075,0.352,-2.473,-9.857,0.001,0.002,0.000,9.610,-4.805,-21.142,0.000,0,20.300,7.926,-32.361,0.484,-0.328,0.612,-0.533,-0.004,0.000,0.359,-6.534,1,1,14164,14223,14192,14165,-109.097,-87.937,14.079,0,0,0,0,0,0,0
1113890,1,938.260,643.927,650.261,41.070,-0.000,-0.000,0.123,0.252,0.364,-2.478,-9.866,0.001,0.002,0.000,3.844,-3.844,-11.532,0.000,0,19.852,7.954,-31.381,0.484,-0.327,0.612,-0.533,-0.005,-0.005,0.369,-6.511,1,1,14164,14221,14188,14163,-109.109,-87.873,14.121,0,0,0,0,0,0,0
1114890,1,938.290,643.669,650.261,41.080,-0.000,-0.000,0.095,-0.007,0.365,-2.480,-9.873,-0.000,0.002,0.000,8.649,-3.844,-15.376,0.000,0,20.076,7.408,-32.389,0.484,-0.327,0.612,-0.533,-0.001,0.000,0.376,-6.538,1,1,14129,14220,14196,14164,-109.135,-87.878,14.093,0,0,0,0,0,0,0
1115890,1,938.276,643.790,650.261,41.090,-0.000,-0.001,0.063,0.213,0.373,-2.471,-9.870,0.001,0.001,0.000,8.649,-3.844,-10.571,0.000,0,19.992,7.464,-32.193,0.483,-0.327,0.612,-0.533,0.000,-0.000,0.372,-6.703,1,1,14132,14228,14188,14162,-109.151,-87.833,14.043,0,0,0,0,0,0,0
1116890,1,938.266,643.877,650.261,41.080,-0.000,-0.000,0.176,0.250,0.360,-2.474,-9.856,0.001,0.001,0.000,7.688,-4.805,-14.415,0.000,0,20.062,7.814,-32.291,0.483,-0.327,0.613,-0.533,-0.001,-0.000,0.358,-6.556,1,1,14158,14217,14190,14164,-109.196,-87.906,14.083,0,0,0,0,0,0,0
1117890,1,938.306,643.523,650.261,41.100,-0.000,-0.000,0.063,-0.060,0.376,-2.478,-9.866,0.001,0.001,0.000,3.844,-7.688,-9.610,0.000,0,20.188,7.268,-33.411,0.484,-0.327,0.612,-0.534,-0.000,-0.000,0.369,-6.660,1,1,14132,14224,14190,14164,-109.197,-87.818,14.088,0,0,0,0,0,0,0
1118890,1,938.304,643.544,650.261,41.110,-0.000,-0.000,0.119,-0.099,0.371,-2.471,-9.868,-0.000,0.002,0.000,7.688,-7.688,-10.571,0.000,0,19.852,7.576,-32.487,0.483,-0.327,0.613,-0.533,0.009,-0.005,0.369,-6.530,1,1,14167,14220,14186,14162,-109.241,-87.902,14.055,0,0,0,0,0,0,0
1119890,1,938.252,644.004,650.261,41.110,-0.000,-0.000,0.151,0.346,0.360,-2.483,-9.869,-0.000,0.002,0.000,3.844,-8.649,-14.415,0.000,0,20.356,7.814,-32.039,0.483,-0.327,0.613,-0.533,0.000,-0.000,0.373,-6.522,1,1,14164,14208,14196,14162,-109.262,-87.908,14.109,0,0,0,0,0,0,0
1120890,1,938.305,643.534,650.261,41.110,-0.000,-0.000,0.098,-0.088,0.354,-2.478,-9.864,0.001,0.002,0.000,7.688,-3.844,-21.142,0.000,0,20.482,7.366,-33.201,0.483,-0.327,0.613,-0.533,-0.007,0.003,0.367,-6.596,1,1,14154,14220,14187,14160,-109.288,-87.900,14.091,0,0,0,0,0,0,0
1121890,1,938.323,643.375,650.261,41.120,-0.000,-0.000,0.094,-0.275,0.364,-2.483,-9.854,0.001,0.002,0.000,3.844,-4.805,-1.922,0.000,0,20.090,8.444,-32.501,0.483,-0.326,0.613,-0.533,0.000,0.000,0.358,-6.541,1,1,14150,14218,14190,14159,-109.313,-87.885,14.133,0,0,0,0,0,0,0
1122890,1,938.258,643.949,650.261,41.120,0.000,-0.000,0.128,0.301,0.359,-2.474,-9.866,0.001,0.002,0.000,8.649,-5.766,0.000,0.000,0,20.076,7.716,-33.033,0.482,-0.326,0.613,-0.534,-0.000,0.000,0.368,-6.548,1,1,14162,14224,14194,14167,-109.345,-87.916,14.070,0,0,0,0,0,0,0
1123890,1,938.295,643.621,650.261,41.130,0.000,-0.000,0.096,-0.028,0.358,-2.475,-9.867,0.001,0.002,0.000,0.000,-1.922,0.000,0.000,0,19.754,7.464,-33.173,0.482,-0.326,0.613,-0.534,-0.004,-0.001,0.369,-6.553,1,1,14188,14216,14186,14162,-109.367,-87.905,14.084,0,0,0,0,0,0,0
1124890,1,938.308,643.510,650.261,41.140,0.000,-0.000,0.072,-0.133,0.372,-2.474,-9.867,-0.000,0.002,0.000,8.649,-4.805,-15.376,0.000,0,20.426,7.520,-31.871,0.483,-0.326,0.613,-0.534,0.000,-0.000,0.369,-6.583,1,1,14166,14218,14192,14160,-109.372,-87.839,14.067,0,0,0,0,0,0,0
1125890,1,938.294,643.626,650.261,41.150,0.000,-0.000,0.058,0.071,0.371,-2.478,-9.864,0.001,0.002,0.000,13.454,0.000,-16.337,0.000,0,20.216,7.632,-32.039,0.482,-0.326,0.613,-0.534,0.005,-0.001,0.368,-6.723,1,1,14163,14222,14192,14162,-109.404,-87.874,14.088,0,0,0,0,0,0,0
1126890,1,938.348,643.151,650.261,41.150,0.000,-0.000,0.139,-0.476,0.367,-2.474,-9.861,-0.000,0.002,0.000,5.766,-6.727,-20.181,0.000,0,20.300,7.702,-32.417,0.482,-0.326,0.613,-0.534,0.000,-0.000,0.363,-6.534,1,1,14145,14217,14196,14164,-109.428,-87.866,14.076,0,0,0,0,0,0,0
1127890,1,938.265,643.888,650.261,41.160,0.000,-0.000,0.167,0.235,0.365,-2.484,-9.870,0.001,0.001,0.000,2.883,-5.766,-2.883,0.000,0,19.726,7.520,-32.739,0.482,-0.326,0.613,-0.534,0.007,0.009,0.375,-6.514,1,1,14166,14214,14192,14162,-109.462,-87.903,14.057,0,0,0,0,0,0,0
1128890,1,938.286,643.706,650.261,41.170,-0.000,-0.000,0.200,0.040,0.375,-2.484,-9.872,-0.000,0.002,0.000,9.610,-4.805,-13.454,0.000,0,19.908,7.604,-33.901,0.482,-0.325,0.613,-0.534,0.006,-0.000,0.376,-6.501,1,1,14158,14220,14186,14162,-109.477,-87.860,14.104,0,0,0,0,0,0,0
1129890,1,938.308,643.510,650.261,41.170,-0.000,0.000,0.037,-0.152,0.365,-2.471,-9.862,0.001,0.001,0.000,9.610,-6.727,-16.337,0.000,0,20.384,7.436,-32.473,0.482,-0.326,0.614,-0.534,0.007,-0.006,0.363,-6.549,1,1,14171,14221,14188,14166,-109.515,-87.925,14.074,0,0,0,0,0,0,0
1130890,1,938.267,643.867,650.261,41.180,-0.000,-0.000,0.174,0.163,0.364,-2.480,-9.858,0.001,0.002,0.000,3.844,-8.649,-15.376,0.000,0,19.810,7.702,-32.585,0.482,-0.325,0.614,-0.534,-0.000,0.000,0.362,-6.471,1,1,14160,14224,14188,14168,-109.530,-87.886,14.113,0,0,0,0,0,0,0
1131890,1,938.315,643.447,650.261,41.190,-0.000,-0.000,0.022,-0.276,0.369,-2.474,-9.864,0.001,0.001,0.000,3.844,-5.766,-5.766,0.000,0,19.684,7.632,-31.829,0.482,-0.325,0.613,-0.535,-0.000,-0.000,0.367,-6.484,1,1,14157,14216,14183,14168,-109.546,-87.860,14.069,0,0,0,0,0,0,0
1132890,1,938.302,643.560,650.261,41.200,-0.000,-0.000,0.069,-0.141,0.370,-2.479,-9.860,-0.000,0.002,0.000,9.610,-6.727,-16.337,0.000,0,20.090,7.674,-32.333,0.482,-0.325,0.613,-0.535,0.002,-0.000,0.363,-6.529,1,1,14137,14224,14187,14164,-109.564,-87.863,14.101,0,0,0,0,0,0,0
1133890,1,938.290,643.666,650.261,41.200,-0.000,-0.000,0.083,0.016,0.360,-2.473,-9.867,-0.000,0.002,0.000,2.883,-1.922,-3.844,0.000,0,19.936,7.534,-31.661,0.481,-0.325,0.614,-0.535,-0.000,-0.000,0.368,-6.600,1,1,14157,14224,14189,14166,-109.605,-87.909,14.061,0,0,0,0,0,0,0
1134890,1,938.301,643.568,650.261,41.200,-0.000,0.000,0.083,-0.071,0.372,-2.481,-9.879,0.001,0.001,0.000,7.688,0.000,-3.844,0.000,0,20.020,7.478,-32.683,0.481,-0.325,0.614,-0.535,0.007,0.004,0.383,-6.583,1,1,14159,14218,14190,14164,-109.624,-87.871,14.058,0,0,0,0,0,0,0
1135890,1,938.267,643.869,650.261,41.210,-0.000,0.000,0.241,0.147,0.366,-2.477,-9.861,0.001,0.002,0.000,6.727,-1.922,-24.025,0.000,0,19.768,7.380,-31.339,0.481,-0.324,0.614,-0.535,-0.006,0.001,0.364,-6.413,1,1,14134,14207,14186,14157,-109.644,-87.839,14.095,0,0,0,0,0,0,0
1136890,1,938.300,643.581,650.261,41.220,-0.000,0.000,0.165,-0.178,0.361,-2.475,-9.864,0.001,0.001,0.001,0.000,-2.883,-1.922,0.000,0,20.006,7.030,-31.493,0.481,-0.324,0.614,-0.535,-0.004,-0.002,0.367,-6.399,1,1,14182,14218,14188,14164,-109.682,-87.886,14.093,0,0,0,0,0,0,0
1137890,1,938.289,643.679,650.261,41.230,-0.000,-0.000,0.130,-0.046,0.352,-2.474,-9.866,-0.000,0.002,0.000,7.688,-6.727,-7.688,0.000,0,19.768,7.632,-31.479,0.481,-0.324,0.614,-0.535,-0.007,-0.002,0.367,-6.482,1,1,14151,14216,14190,14163,-109.718,-87.921,14.091,0,0,0,0,0,0,0
1138890,1,938.257,643.956,650.261,41.240,-0.001,-0.000,0.182,0.205,0.364,-2.479,-9.876,0.001,0.002,0.000,3.844,-11.532,0.000,0.000,0,20.062,7.800,-31.409,0.481,-0.324,0.614,-0.535,-0.000,0.000,0.379,-6.419,1,1,14160,14220,14188,14163,-109.734,-87.892,14.081,0,0,0,0,0,0,0
1139890,1,938.285,643.711,650.261,41.240,-0.000,-0.000,0.121,-0.081,0.366,-2.475,-9.863,0.001,0.002,0.000,6.727,-2.883,-17.298,0.000,0,19.866,7.534,-31.199,0.481,-0.324,0.614,-0.536,-0.000,-0.000,0.366,-6.383,1,1,14154,14218,14188,14164,-109.757,-87.873,14.078,0,0,0,0,0,0,0
1140890,1,938.287,643.692,650.261,41.240,-0.001,-0.000,0.164,-0.096,0.360,-2.481,-9.866,-0.000,0.001,0.000,8.649,0.000,-12.493,0.000,0,19.292,7.674,-31.703,0.481,-0.324,0.614,-0.535,-0.000,-0.000,0.369,-6.399,1,1,14160,14224,14187,14163,-109.788,-87.908,14.108,0,0,0,0,0,0,0
1141890,1,938.286,643.698,650.261,41.260,-0.001,-0.000,0.063,-0.045,0.365,-2.479,-9.863,-0.000,0.001,0.000,5.766,-10.571,-3.844,0.000,0,19.712,7.422,-31.731,0.481,-0.324,0.614,-0.536,-0.002,0.006,0.367,-6.500,1,1,14151,14218,14189,14161,-109.800,-87.861,14.072,0,0,0,0,0,0,0
1142890,1,938.293,643.634,650.261,41.260,-0.000,-0.000,0.060,-0.030,0.369,-2.479,-9.861,0.001,0.001,0.000,8.649,0.000,-0.961,0.000,0,19.600,8.038,-33.145,0.481,-0.323,0.614,-0.536,-0.000,0.000,0.364,-6.607,1,1,14139,14222,14196,14168,-109.822,-87.859,14.102,0,0,0,0,0,0,0
1143890,1,938.267,643.869,650.261,41.270,-0.000,-0.000,0.135,0.138,0.360,-2.484,-9.858,0.001,0.001,0.000,11.532,-7.688,-10.571,0.000,0,19.502,7.198,-33.145,0.480,-0.324,0.614,-0.536,0.005,0.014,0.363,-6.446,1,1,14151,14217,14188,14170,-109.854,-87.909,14.053,0,0,0,0,0,0,0
1144890,1,938.296,643.610,650.261,41.270,-0.000,-0.000,0.137,-0.074,0.357,-2.483,-9.869,-0.000,0.002,0.000,1.922,-7.688,-11.532,0.000,0,19.628,7.240,-32.473,0.480,-0.323,0.615,-0.536,-0.001,0.000,0.373,-6.531,1,1,14158,14219,14193,14164,-109.882,-87.928,14.110,0,0,0,0,0,0,0
1145890,1,938.287,643.695,650.261,41.280,0.000,-0.000,0.152,-0.008,0.371,-2.480,-9.866,0.001,0.002,0.000,5.766,-3.844,-0.961,0.000,0,19.768,7.548,-32.347,0.480,-0.323,0.614,-0.536,0.003,0.004,0.369,-6.490,1,1,14156,14220,14192,14160,-109.892,-87.853,14.076,0,0,0,0,0,0,0
1146890,1,938.284,643.716,650.261,41.290,-0.000,-0.001,0.091,0.022,0.370,-2.480,-9.870,-0.000,0.001,0.001,6.727,-4.805,-6.727,0.000,0,19.208,7.394,-31.941,0.480,-0.323,0.615,-0.536,0.004,-0.003,0.374,-6.530,1,1,14156,14215,14185,14162,-109.924,-87.879,14.102,0,0,0,0,0,0,0
1147890,1,938.279,643.764,650.261,41.290,-0.000,-0.000,0.179,0.053,0.363,-2.478,-9.873,-0.000,0.002,0.000,2.883,-5.766,2.883,0.000,0,19.390,7.786,-32.235,0.480,-0.323,0.615,-0.536,0.000,-0.000,0.375,-6.475,1,1,14155,14220,14190,14162,-109.951,-87.895,14.079,0,0,0,0,0,0,0
1148890,1,938.251,644.015,650.261,41.300,0.000,-0.000,0.223,0.252,0.357,-2.480,-9.873,0.001,0.001,0.000,7.688,-6.727,-11.532,0.000,0,19.838,7.786,-32.725,0.480,-0.323,0.615,-0.536,-0.012,0.001,0.376,-6.378,1,1,14151,14217,14183,14169,-109.965,-87.867,14.112,0,0,0,0,0,0,0
1149890,1,938.269,643.856,650.261,41.300,-0.000,-0.000,0.077,0.092,0.369,-2.478,-9.878,0.001,0.001,0.000,1.922,-9.610,-11.532,0.000,0,19.418,7.968,-32.627,0.480,-0.323,0.615,-0.537,-0.000,0.000,0.380,-6.442,1,1,14151,14224,14192,14164,-109.986,-87.863,14.074,0,0,0,0,0,0,0
1150890,1,938.271,643.835,650.261,41.310,-0.001,-0.001,0.067,0.058,0.364,-2.480,-9.880,0.001,0.002,0.000,9.610,-1.922,-14.415,0.000,0,19.768,8.122,-31.899,0.479,-0.323,0.615,-0.537,-0.000,0.000,0.383,-6.432,1,1,14156,14211,14190,14165,-110.016,-87.891,14.084,0,0,0,0,0,0,0
1151890,1,938.303,643.550,650.261,41.320,-0.001,-0.000,0.060,-0.268,0.356,-2.481,-9.860,-0.000,0.002,0.000,4.805,-0.961,-3.844,0.000,0,19.908,7.674,-31.493,0.479,-0.322,0.615,-0.536,-0.000,-0.000,0.363,-6.378,1,1,14128,14215,14185,14165,-110.052,-87.936,14.115,0,0,0,0,0,0,0
1152890,1,938.265,643.885,650.261,41.320,-0.001,-0.000,0.143,0.071,0.364,-2.479,-9.862,0.001,0.002,0.000,2.883,-2.883,-5.766,0.000,0,19.516,7.618,-32.011,0.479,-0.322,0.615,-0.537,-0.003,-0.005,0.365,-6.380,1,1,14154,14218,14187,14161,-110.060,-87.882,14.128,0,0,0,0,0,0,0
1153890,1,938.263,643.906,650.261,41.330,-0.000,-0.000,0.095,0.119,0.367,-2.485,-9.869,0.001,0.002,0.000,1.922,-3.844,-0.961,0.000,0,19.390,8.108,-31.423,0.479,-0.322,0.615,-0.537,0.000,0.000,0.374,-6.435,1,1,14151,14221,14189,14159,-110.082,-87.866,14.124,0,0,0,0,0,0,0
1154890,1,938.281,643.742,650.261,41.350,-0.001,-0.001,0.163,-0.057,0.361,-2.483,-9.868,0.001,0.002,0.000,-1.922,-7.688,4.805,0.000,0,19.712,7.758,-31.815,0.479,-0.322,0.615,-0.537,-0.000,-0.000,0.372,-6.384,1,1,14138,14219,14187,14165,-110.117,-87.903,14.110,0,0,0,0,0,0,0
1155890,1,938.274,643.806,650.261,41.350,-0.001,-0.001,0.140,-0.012,0.353,-2.484,-9.862,0.001,0.002,0.000,2.883,-4.805,-1.922,0.000,0,19.586,7.702,-31.465,0.479,-0.322,0.616,-0.537,-0.000,0.003,0.366,-6.359,1,1,14156,14220,14191,14160,-110.152,-87.944,14.114,0,0,0,0,0,0,0
1156890,1,938.285,643.711,650.261,41.360,-0.001,-0.001,0.152,-0.162,0.366,-2.484,-9.862,0.001,0.002,0.000,5.766,-1.922,-2.883,0.000,0,19.950,7.716,-31.689,0.479,-0.322,0.615,-0.537,0.000,-0.000,0.367,-6.283,1,1,14155,14212,14186,14162,-110.155,-87.873,14.126,0,0,0,0,0,0,0
1157890,1,938.248,644.041,650.261,41.360,-0.001,-0.000,0.145,0.111,0.363,-2.479,-9.876,0.001,0.001,0.001,2.883,-4.805,-1.922,0.000,0,19.404,7.982,-32.025,0.479,-0.322,0.615,-0.537,-0.003,-0.001,0.379,-6.210,1,1,14158,14221,14185,14164,-110.178,-87.884,14.091,0,0,0,0,0,0,0
1158890,1,938.262,643.912,650.261,41.370,-0.001,-0.000,0.161,-0.035,0.354,-2.471,-9.866,0.001,0.001,0.000,6.727,-3.844,-16.337,0.000,0,19.768,7.660,-31.619,0.478,-0.322,0.616,-0.537,0.000,0.000,0.366,-6.228,1,1,14160,14218,14190,14160,-110.218,-87.943,14.051,0,0,0,0,0,0,0
1159890,1,938.263,643.906,650.261,41.380,-0.001,-0.000,0.070,0.026,0.360,-2.483,-9.863,-0.000,0.002,0.000,3.844,-8.649,-11.532,0.000,0,19.726,7.688,-32.291,0.478,-0.322,0.615,-0.538,-0.001,0.008,0.367,-6.369,1,1,14152,14224,14190,14164,-110.225,-87.888,14.079,0,0,0,0,0,0,0
1160890,1,938.277,643.777,650.261,41.380,-0.001,-0.000,0.130,-0.095,0.372,-2.477,-9.878,0.001,0.001,0.000,9.610,-4.805,-17.298,0.000,0,19.754,7.870,-32.207,0.479,-0.321,0.615,-0.538,-0.000,-0.001,0.380,-6.348,1,1,14161,14224,14193,14165,-110.238,-87.843,14.070,0,0,0,0,0,0,0
1161890,1,938.259,643.943,650.261,41.390,-0.001,-0.000,0.184,0.049,0.376,-2.474,-9.869,0.001,0.002,0.000,0.961,-5.766,-9.610,0.000,0,20.006,8.094,-31.913,0.478,-0.321,0.615,-0.538,0.000,-0.002,0.372,-6.282,1,1,14156,14222,14183,14155,-110.260,-87.823,14.073,0,0,0,0,0,0,0
1162890,1,938.265,643.885,650.261,41.400,-0.001,0.000,0.121,-0.035,0.366,-2.480,-9.856,-0.000,0.002,0.000,2.883,-6.727,-0.961,0.000,0,19.992,8.388,-32.739,0.478,-0.321,0.616,-0.538,-0.000,0.000,0.360,-6.255,1,1,14154,14218,14185,14165,-110.295,-87.873,14.115,0,0,0,0,0,0,0
1163890,1,938.266,643.877,650.261,41.400,-0.001,0.000,0.019,0.012,0.363,-2.483,-9.869,0.001,0.002,0.000,2.883,-5.766,-10.571,0.000,0,20.384,7.898,-31.885,0.478,-0.321,0.616,-0.538,-0.000,-0.000,0.373,-6.395,1,1,14160,14217,14177,14160,-110.323,-87.897,14.110,0,0,0,0,0,0,0
1164890,1,938.210,644.374,650.261,41.410,-0.001,-0.000,0.283,0.366,0.358,-2.473,-9.870,0.001,0.002,0.000,9.610,-3.844,-15.376,0.000,0,19.852,7.996,-31.059,0.478,-0.321,0.616,-0.538,-0.011,-0.003,0.372,-6.089,1,1,14158,14224,14188,14159,-110.342,-87.871,14.091,0,0,0,0,0,0,0
1165890,1,938.274,643.803,650.261,41.420,-0.001,-0.000,0.105,-0.180,0.363,-2.479,-9.861,-0.000,0.002,0.000,7.688,-15.376,-10.571,0.000,0,20.258,7.534,-32.053,0.478,-0.321,0.616,-0.538,0.000,0.000,0.364,-6.203,1,1,14150,14214,14186,14164,-110.373,-87.894,14.105,0,0,0,0,0,0,0
1166890,1,938.221,644.279,650.261,41.420,-0.000,-0.000,0.125,0.334,0.366,-2.479,-9.874,-0.000,0.001,0.000,7.688,-1.922,-14.415,0.000,0,19.768,7.940,-32.977,0.478,-0.321,0.616,-0.538,0.000,-0.000,0.377,-6.287,1,1,14164,14217,14182,14168,-110.388,-87.874,14.083,0,0,0,0,0,0,0
1167890,1,938.274,643.806,650.261,41.420,-0.000,-0.000,0.092,-0.167,0.356,-2.486,-9.862,0.001,0.001,0.000,1.922,-5.766,-1.922,0.000,0,19.978,7.758,-32.501,0.478,-0.320,0.616,-0.538,-0.007,0.004,0.367,-6.222,1,1,14158,14217,14190,14168,-110.416,-87.889,14.132,0,0,0,0,0,0,0
1168890,1,938.296,643.610,650.261,41.440,-0.001,-0.000,0.060,-0.295,0.365,-2.466,-9.868,0.001,0.002,0.000,7.688,-5.766,-11.532,0.000,0,20.160,7.744,-32.347,0.478,-0.320,0.616,-0.539,-0.007,-0.005,0.368,-6.347,1,1,14152,14215,14200,14166,-110.428,-87.856,14.058,0,0,0,0,0,0,0
1169890,1,938.263,643.906,650.261,41.450,-0.000,-0.000,0.206,-0.060,0.372,-2.478,-9.866,0.001,0.002,0.001,7.688,-3.844,-10.571,0.000,0,20.076,7.576,-32.039,0.478,-0.320,0.616,-0.539,0.004,-0.002,0.369,-6.191,1,1,14124,14220,14187,14164,-110.453,-87.865,14.092,0,0,0,0,0,0,0
1170890,1,938.246,644.054,650.261,41.450,-0.001,-0.000,0.127,0.104,0.351,-2.473,-9.861,0.001,0.001,-0.001,5.766,-5.766,-5.766,0.000,0,19.824,7.940,-31.003,0.477,-0.320,0.616,-0.538,-0.001,0.000,0.362,-6.242,1,1,14162,14224,14189,14162,-110.495,-87.957,14.072,0,0,0,0,0,0,0
1171890,1,938.262,643.917,650.261,41.460,-0.000,-0.000,0.116,-0.042,0.356,-2.472,-9.867,-0.000,0.002,0.000,1.922,-3.844,0.000,0.000,0,19.978,7.730,-32.557,0.477,-0.320,0.616,-0.539,-0.004,-0.001,0.368,-6.240,1,1,14162,14219,14182,14159,-110.505,-87.916,14.067,0,0,0,0,0,0,0
1172890,1,938.256,643.964,650.261,41.460,-0.000,-0.000,0.091,-0.004,0.359,-2.478,-9.875,0.001,0.002,0.000,4.805,-5.766,-12.493,0.000,0,20.160,8.136,-33.453,0.477,-0.320,0.616,-0.539,-0.000,0.000,0.378,-6.232,1,1,14154,14212,14186,14164,-110.529,-87.917,14.076,0,0,0,0,0,0,0
1173890,1,938.261,643.919,650.261,41.470,-0.000,-0.000,0.047,-0.032,0.369,-2.487,-9.869,-0.000,0.002,0.000,1.922,-3.844,-3.844,0.000,0,19.446,7.968,-32.487,0.477,-0.320,0.616,-0.539,0.008,0.007,0.375,-6.283,1,1,14155,14220,14189,14163,-110.545,-87.889,14.086,0,0,0,0,0,0,0
1174890,1,938.261,643.922,650.261,41.480,-0.000,-0.001,0.121,-0.005,0.369,-2.478,-9.868,-0.000,0.002,0.000,5.766,-8.649,-15.376,0.000,0,19.628,7.842,-32.333,0.477,-0.320,0.616,-0.539,0.002,-0.002,0.371,-6.299,1,1,14158,14218,14181,14166,-110.561,-87.874,14.089,0,0,0,0,0,0,0
1175890,1,938.266,643.877,650.261,41.480,-0.000,-0.001,0.074,-0.072,0.361,-2.496,-9.861,0.001,0.001,0.000,0.000,-3.844,0.000,0.000,0,19.572,8.010,-33.159,0.477,-0.319,0.617,-0.539,0.004,0.011,0.368,-6.246,1,1,14156,14217,14183,14168,-110.589,-87.901,14.129,0,0,0,0,0,0,0
1176890,1,938.277,643.777,650.261,41.490,-0.000,-0.001,0.099,-0.175,0.367,-2.472,-9.870,0.001,0.001,0.000,10.571,-1.922,-12.493,0.000,0,19.768,8.332,-33.355,0.477,-0.320,0.616,-0.539,-0.000,-0.000,0.372,-6.249,1,1,14160,14214,14182,14161,-110.602,-87.869,14.049,0,0,0,0,0,0,0
